blockcollect,ID,condition,p,trialcollect
train,2,m1,1.853825855591766e-33,1
train,2,m1,3.2731113756842617e-23,2
train,2,m1,6.887295126928601e-20,3
train,2,m1,5.001494324049949e-19,4
train,2,m1,3.6507738757758534e-17,5
train,2,m1,5.144388960095581e-16,6
train,2,m1,8.037790509840819e-16,7
train,2,m1,9.603050539280181e-15,8
train,2,m1,1.0106681930157485e-14,9
train,2,m1,6.025960734565359e-16,10
train,2,m1,1.0436206545759615e-14,11
train,2,m1,1.1868421521986968e-14,12
train,2,m1,5.810683965240537e-14,13
train,2,m1,7.346166318485114e-14,14
train,2,m1,2.981501764226513e-14,15
train,2,m1,5.954441041795822e-14,16
train,2,m1,1.9972377904623438e-14,17
train,2,m1,4.7570132647454036e-15,18
train,2,m1,4.9058870979284616e-14,19
train,2,m1,2.0806879422939585e-15,20
train,2,m1,6.010652096351396e-15,21
train,2,m1,6.773110582591543e-14,22
train,2,m1,4.047170855826093e-14,23
train,2,m1,3.988766663563488e-15,24
train,2,m1,2.3694465985622803e-14,25
train,2,m1,8.42992091876129e-15,26
train,2,m1,4.215528140861895e-14,27
train,2,m1,3.8512487469943846e-15,28
train,2,m1,6.489055881444151e-15,29
train,2,m1,1.2647510568410212e-15,30
train,2,m1,5.422234994442894e-14,31
train,2,m1,6.333355873266641e-16,32
train,2,m1,3.166804790405084e-14,33
train,2,m1,1.5106385380884296e-14,34
train,2,m1,1.41631472785138e-14,35
train,2,m1,3.8059121555255454e-15,36
train,2,m1,9.221154723582266e-15,37
train,2,m1,1.2659019205064556e-14,38
train,2,m1,2.63476983311959e-16,39
train,2,m1,2.3447415697545404e-15,40
test,2,m1,1.0180600501127036e-26,41
test,2,m1,2.2843889313653425e-23,42
test,2,m1,7.475430334110903e-25,43
test,2,m1,2.0411759514286852e-22,44
test,2,m1,1.398580662274607e-20,45
test,2,m1,1.6101962324045016e-17,46
test,2,m1,1.9951575372146287e-20,47
test,2,m1,3.9574753578760486e-20,48
test,2,m1,2.6979684750547543e-19,49
test,2,m1,4.5099975627437765e-18,50
test,2,m1,5.5362768264255615e-18,51
test,2,m1,5.526996997326059e-19,52
test,2,m1,3.7268695290470567e-17,53
test,2,m1,3.5368646534185236e-18,54
test,2,m1,2.4663560940823166e-19,55
test,2,m1,1.8404298790716936e-16,56
test,2,m1,5.200316097148169e-17,57
test,2,m1,1.3652187944220726e-18,58
test,2,m1,4.255079109518716e-18,59
test,2,m1,1.024692919864088e-15,60
test,2,m1,1.2211188280109557e-16,61
test,2,m1,7.820023339408541e-19,62
test,2,m1,6.787360768434618e-16,63
test,2,m1,8.150648981209635e-19,64
train,3,m1,2.788150123043065e-29,1
train,3,m1,1.4799338237699218e-23,2
train,3,m1,2.8558569682751773e-23,3
train,3,m1,6.723947713012874e-18,4
train,3,m1,4.231614645103486e-20,5
train,3,m1,2.810566988372463e-18,6
train,3,m1,2.1040172523247348e-19,7
train,3,m1,6.230749958174563e-18,8
train,3,m1,4.9991106997173006e-17,9
train,3,m1,1.6697040813004186e-18,10
train,3,m1,2.7653770775329256e-18,11
train,3,m1,2.927630209046427e-18,12
train,3,m1,1.3917816732017123e-16,13
train,3,m1,4.223044885936375e-18,14
train,3,m1,5.490283757952821e-15,15
train,3,m1,2.0273536361654373e-19,16
train,3,m1,3.1870470772377043e-18,17
train,3,m1,2.894464576094042e-16,18
train,3,m1,6.043819961037073e-18,19
train,3,m1,9.494689614337939e-15,20
train,3,m1,5.0879672682983594e-18,21
train,3,m1,3.3899128122736046e-19,22
train,3,m1,1.5133676279519017e-17,23
train,3,m1,1.925437576262543e-16,24
train,3,m1,9.682302925527124e-18,25
train,3,m1,3.963794570561435e-17,26
train,3,m1,6.075438258355088e-15,27
train,3,m1,3.394594551143078e-18,28
train,3,m1,2.1132343362592577e-15,29
train,3,m1,1.7724635583373145e-16,30
train,3,m1,2.617516301379612e-16,31
train,3,m1,1.8285234413346053e-17,32
train,3,m1,3.2485763346934773e-15,33
train,3,m1,6.061542305661022e-18,34
train,3,m1,1.1870830589568078e-16,35
train,3,m1,5.8025877702207965e-15,36
train,3,m1,1.4672519858707593e-14,37
train,3,m1,6.56177512821152e-19,38
train,3,m1,9.542509402005662e-18,39
train,3,m1,1.160467397782281e-18,40
test,3,m1,3.9175875616718766e-21,41
test,3,m1,4.456829349493323e-21,42
test,3,m1,1.907310471485357e-19,43
test,3,m1,8.106506358573772e-20,44
test,3,m1,3.484769749018123e-20,45
test,3,m1,1.5575680653427034e-18,46
test,3,m1,4.666565068316895e-18,47
test,3,m1,2.4281857930172688e-18,48
test,3,m1,1.7704450380853623e-19,49
test,3,m1,4.122007203956072e-19,50
test,3,m1,4.532860834874742e-18,51
test,3,m1,3.2574275587110196e-20,52
test,3,m1,3.2174747092753142e-18,53
test,3,m1,6.550414190239016e-20,54
test,3,m1,2.10176688161889e-18,55
test,3,m1,1.2365154623188683e-19,56
test,3,m1,4.048814838312656e-20,57
test,3,m1,4.296656515828081e-18,58
test,3,m1,1.7251548315965527e-19,59
test,3,m1,1.7680158412708414e-18,60
test,3,m1,1.9226252035388934e-19,61
test,3,m1,2.4037297846168323e-18,62
test,3,m1,2.5757709443186737e-18,63
test,3,m1,1.934243162037354e-18,64
train,4,m1,2.515937420947568e-34,1
train,4,m1,3.1448944427449035e-21,2
train,4,m1,1.1258881462502674e-18,3
train,4,m1,1.6531897305635271e-18,4
train,4,m1,3.2969895136085054e-18,5
train,4,m1,8.865105059478631e-17,6
train,4,m1,1.0006222552063704e-15,7
train,4,m1,2.3261902776602504e-15,8
train,4,m1,4.410635658108229e-15,9
train,4,m1,3.526338089262539e-14,10
train,4,m1,7.273402461371002e-15,11
train,4,m1,5.1280092910714614e-14,12
train,4,m1,1.3687571312915453e-14,13
train,4,m1,2.517117136740469e-14,14
train,4,m1,9.550991894341932e-15,15
train,4,m1,8.524587015012325e-15,16
train,4,m1,1.793394229507913e-14,17
train,4,m1,5.2842119921273425e-14,18
train,4,m1,6.462462943251923e-14,19
train,4,m1,1.837353375997927e-15,20
train,4,m1,6.107366741785365e-15,21
train,4,m1,1.6854590868524313e-15,22
train,4,m1,5.491035753803393e-14,23
train,4,m1,9.524147556770959e-14,24
train,4,m1,8.346428034117486e-15,25
train,4,m1,1.612405142129708e-14,26
train,4,m1,1.0326881556702692e-18,27
train,4,m1,4.677362013330577e-14,28
train,4,m1,2.2347988107833004e-15,29
train,4,m1,3.309597805823539e-16,30
train,4,m1,5.657981458432595e-15,31
train,4,m1,1.1339571588577652e-13,32
train,4,m1,7.125939107451712e-14,33
train,4,m1,1.1188013507984745e-14,34
train,4,m1,3.275667836478459e-15,35
train,4,m1,2.0227290776033725e-14,36
train,4,m1,6.2720922036532244e-15,37
train,4,m1,6.06246383118552e-15,38
train,4,m1,6.066289879008268e-15,39
train,4,m1,1.2745513127440482e-14,40
test,4,m1,1.4499799863377747e-23,41
test,4,m1,2.371028439870467e-19,42
test,4,m1,1.030487648445725e-19,43
test,4,m1,1.147396687177153e-20,44
test,4,m1,3.4203591592725736e-18,45
test,4,m1,1.0671919476509027e-17,46
test,4,m1,7.30260325469284e-19,47
test,4,m1,4.247980410937908e-17,48
test,4,m1,7.457597359343306e-18,49
test,4,m1,4.063643873174956e-18,50
test,4,m1,6.37650463632857e-20,51
test,4,m1,6.398617908968013e-17,52
test,4,m1,9.754595202341808e-18,53
test,4,m1,1.8575144012689148e-16,54
test,4,m1,6.033737146357935e-20,55
test,4,m1,1.8573563105102437e-17,56
test,4,m1,1.662734145789664e-16,57
test,4,m1,2.7097176243983656e-17,58
test,4,m1,1.6182722397091617e-19,59
test,4,m1,1.916561729766502e-16,60
test,4,m1,3.1492327223299957e-19,61
test,4,m1,4.981798338892158e-16,62
test,4,m1,1.4829527293258462e-19,63
test,4,m1,2.0931404218057277e-18,64
train,7,m1,1.2081073413231395e-29,1
train,7,m1,2.916223886404055e-22,2
train,7,m1,4.76647091699709e-16,3
train,7,m1,7.215202446441692e-20,4
train,7,m1,1.416542275353085e-19,5
train,7,m1,3.923875826816361e-17,6
train,7,m1,9.489512337206084e-16,7
train,7,m1,4.691668908029471e-16,8
train,7,m1,3.0053152485056203e-16,9
train,7,m1,4.967796354878452e-16,10
train,7,m1,3.031809168546314e-15,11
train,7,m1,3.4634171361603476e-15,12
train,7,m1,8.723330590591338e-15,13
train,7,m1,2.6017363422700603e-16,14
train,7,m1,1.0040524421812188e-14,15
train,7,m1,2.171914957724199e-14,16
train,7,m1,7.033547718180528e-15,17
train,7,m1,9.980379153326502e-15,18
train,7,m1,8.797372599247033e-16,19
train,7,m1,2.4646414127789916e-14,20
train,7,m1,4.515001552154747e-15,21
train,7,m1,5.804733992890461e-17,22
train,7,m1,9.913765094222635e-15,23
train,7,m1,5.326612852104293e-15,24
train,7,m1,7.522187261166141e-16,25
train,7,m1,2.8676861588621894e-16,26
train,7,m1,2.328332466335504e-14,27
train,7,m1,1.5550898107207986e-14,28
train,7,m1,1.8614309651499884e-14,29
train,7,m1,3.759414652462935e-16,30
train,7,m1,1.388344572320432e-16,31
train,7,m1,1.5543701503529877e-15,32
train,7,m1,3.2569689488931098e-15,33
train,7,m1,4.769949575432345e-16,34
train,7,m1,1.043968446304104e-14,35
train,7,m1,4.116706755081514e-15,36
train,7,m1,2.808501518382918e-17,37
train,7,m1,2.4376606605518636e-15,38
train,7,m1,1.551482805618211e-14,39
train,7,m1,3.0113738634190935e-15,40
test,7,m1,5.299892966398161e-25,41
test,7,m1,9.448223038938046e-20,42
test,7,m1,9.771464542808456e-20,43
test,7,m1,1.0831566937394198e-19,44
test,7,m1,4.597660613098498e-19,45
test,7,m1,1.2898945420020376e-20,46
test,7,m1,2.0022019171710554e-19,47
test,7,m1,3.314337827192738e-21,48
test,7,m1,2.849935615651159e-18,49
test,7,m1,1.2078679488088666e-18,50
test,7,m1,2.6122640022749207e-17,51
test,7,m1,9.084388654632969e-18,52
test,7,m1,3.3637596877501507e-19,53
test,7,m1,5.980845667027646e-19,54
test,7,m1,5.492835342756414e-20,55
test,7,m1,1.0737733274766196e-17,56
test,7,m1,4.967920696668131e-17,57
test,7,m1,2.6369096831898156e-17,58
test,7,m1,4.1283244339929275e-18,59
test,7,m1,1.3918827877597908e-16,60
test,7,m1,4.2403475397970293e-19,61
test,7,m1,6.32216856360664e-20,62
test,7,m1,4.672650222493141e-19,63
test,7,m1,1.4855856090264507e-17,64
train,8,m1,4.213267037528005e-31,1
train,8,m1,2.2144020816892355e-21,2
train,8,m1,3.6176237441881477e-19,3
train,8,m1,2.2402026043207173e-21,4
train,8,m1,3.059657441330108e-16,5
train,8,m1,3.9804084104465014e-18,6
train,8,m1,2.7374279499257654e-15,7
train,8,m1,8.65478165015559e-18,8
train,8,m1,1.2622569683278309e-14,9
train,8,m1,8.753073702547919e-17,10
train,8,m1,3.1744126709307326e-16,11
train,8,m1,3.353503388067551e-14,12
train,8,m1,5.397858077082163e-18,13
train,8,m1,5.198376044944844e-14,14
train,8,m1,3.09656518147104e-17,15
train,8,m1,7.493622729381215e-18,16
train,8,m1,2.3116054290997154e-14,17
train,8,m1,1.8387585020134684e-13,18
train,8,m1,1.1251298284237094e-17,19
train,8,m1,1.07362896513679e-13,20
train,8,m1,7.758940910857599e-17,21
train,8,m1,5.637534321313893e-17,22
train,8,m1,3.5808256858803345e-14,23
train,8,m1,2.3738650612283377e-14,24
train,8,m1,1.965600305201096e-15,25
train,8,m1,4.6511355015913317e-14,26
train,8,m1,3.8409974579583455e-18,27
train,8,m1,3.069858894388602e-16,28
train,8,m1,4.236262490971143e-14,29
train,8,m1,2.0874394930240122e-18,30
train,8,m1,1.9207833618279522e-17,31
train,8,m1,5.794686395425902e-18,32
train,8,m1,9.324288608207002e-15,33
train,8,m1,3.310097015278915e-14,34
train,8,m1,3.3494027956907746e-16,35
train,8,m1,9.240715467191446e-16,36
train,8,m1,4.259542768009954e-15,37
train,8,m1,1.0724966006709236e-15,38
train,8,m1,3.489883485278608e-14,39
train,8,m1,2.304006908288134e-16,40
test,8,m1,1.663716463249875e-30,41
test,8,m1,2.5827751743347376e-24,42
test,8,m1,3.087994120221478e-23,43
test,8,m1,3.634791231566832e-20,44
test,8,m1,4.351100076793204e-21,45
test,8,m1,2.8567934534547578e-21,46
test,8,m1,1.3304849570507395e-20,47
test,8,m1,2.2768212599594576e-20,48
test,8,m1,1.6662593175278035e-21,49
test,8,m1,4.7886445319452304e-20,50
test,8,m1,5.629024039017763e-19,51
test,8,m1,1.0804598264485555e-19,52
test,8,m1,3.6474353748235894e-17,53
test,8,m1,2.9273673724067884e-19,54
test,8,m1,1.8828683803987266e-17,55
test,8,m1,7.901784326845726e-20,56
test,8,m1,1.342343271746235e-16,57
test,8,m1,1.9109836703929753e-18,58
test,8,m1,6.743026427046256e-20,59
test,8,m1,5.228439907102727e-18,60
test,8,m1,5.833154895101775e-20,61
test,8,m1,3.150566509708707e-17,62
test,8,m1,1.3567542138547868e-17,63
test,8,m1,2.0928472855402512e-16,64
train,9,m1,1.321206749759257e-31,1
train,9,m1,2.5495189587873226e-20,2
train,9,m1,3.0227175842539947e-22,3
train,9,m1,7.744278927704943e-19,4
train,9,m1,7.937935516224683e-17,5
train,9,m1,2.0502948648992573e-17,6
train,9,m1,5.680357316869156e-19,7
train,9,m1,2.3487340595514236e-15,8
train,9,m1,6.758833889911175e-17,9
train,9,m1,2.2368751002952575e-14,10
train,9,m1,2.323657217161157e-13,11
train,9,m1,1.1259535911259714e-15,12
train,9,m1,3.918912262342312e-20,13
train,9,m1,4.1747315824628675e-17,14
train,9,m1,1.54631268591476e-14,15
train,9,m1,6.2200365233302905e-15,16
train,9,m1,1.476119404388975e-14,17
train,9,m1,6.264319575219335e-14,18
train,9,m1,2.389768443626216e-14,19
train,9,m1,6.103896278393875e-14,20
train,9,m1,8.16563583954787e-18,21
train,9,m1,8.138079475493524e-17,22
train,9,m1,4.413375008981764e-18,23
train,9,m1,6.136784873669865e-14,24
train,9,m1,1.3823614121606913e-14,25
train,9,m1,3.470725632890789e-14,26
train,9,m1,6.516205272637121e-17,27
train,9,m1,6.0301102695646194e-18,28
train,9,m1,4.280473058015726e-17,29
train,9,m1,1.4724125129260825e-15,30
train,9,m1,1.1455105230868891e-15,31
train,9,m1,1.525008176752891e-15,32
train,9,m1,3.620130473675459e-17,33
train,9,m1,2.5452488796879735e-15,34
train,9,m1,2.7695667092851985e-15,35
train,9,m1,3.9237884765436754e-17,36
train,9,m1,2.7944220017377813e-14,37
train,9,m1,4.848527432285697e-19,38
train,9,m1,3.4199226560633294e-17,39
train,9,m1,4.218118198208009e-15,40
test,9,m1,4.656800540257056e-24,41
test,9,m1,3.962169070164694e-23,42
test,9,m1,3.9030372446707414e-18,43
test,9,m1,1.8797780394463422e-22,44
test,9,m1,2.682168704969532e-17,45
test,9,m1,7.999418639626958e-22,46
test,9,m1,8.018217882127778e-19,47
test,9,m1,4.435708720084573e-17,48
test,9,m1,2.673081464196147e-17,49
test,9,m1,5.807900440921549e-21,50
test,9,m1,4.797361348315617e-17,51
test,9,m1,7.926007794096458e-20,52
test,9,m1,4.0055456020813754e-19,53
test,9,m1,1.7415575646495378e-19,54
test,9,m1,2.9119838809648334e-18,55
test,9,m1,4.1951103245662113e-19,56
test,9,m1,6.639851982447364e-18,57
test,9,m1,1.081347572191584e-18,58
test,9,m1,1.2439662916864397e-19,59
test,9,m1,1.687610907880482e-17,60
test,9,m1,5.849362206735045e-19,61
test,9,m1,1.2025275466971324e-17,62
test,9,m1,9.68621879854695e-17,63
test,9,m1,1.140100656001674e-16,64
train,11,m1,2.962401333402656e-33,1
train,11,m1,4.31910288893032e-20,2
train,11,m1,1.000034580604279e-18,3
train,11,m1,1.2488193700338111e-20,4
train,11,m1,6.963480193254142e-18,5
train,11,m1,2.588734915925299e-16,6
train,11,m1,4.910261575761755e-17,7
train,11,m1,2.5945661024924342e-15,8
train,11,m1,5.0694162951649135e-14,9
train,11,m1,3.375879965654936e-14,10
train,11,m1,8.157567638967037e-14,11
train,11,m1,4.0410230906949215e-15,12
train,11,m1,3.8129967390963804e-14,13
train,11,m1,4.9101415750159305e-15,14
train,11,m1,3.352844735247766e-14,15
train,11,m1,1.8874740095528586e-15,16
train,11,m1,7.9927872046609e-14,17
train,11,m1,1.2038203008220283e-13,18
train,11,m1,1.851214087621525e-13,19
train,11,m1,5.527205754717046e-14,20
train,11,m1,3.261071764731373e-14,21
train,11,m1,8.784088094491299e-14,22
train,11,m1,8.163135694749107e-14,23
train,11,m1,8.331303583217903e-14,24
train,11,m1,9.528731021455142e-16,25
train,11,m1,9.051332410360893e-14,26
train,11,m1,3.049698758502209e-14,27
train,11,m1,1.2950861357722415e-13,28
train,11,m1,1.5134370714186868e-15,29
train,11,m1,4.4576491207027474e-14,30
train,11,m1,6.972218827030173e-16,31
train,11,m1,4.3860175772325247e-14,32
train,11,m1,5.6082363145831815e-14,33
train,11,m1,1.0828552842202517e-15,34
train,11,m1,3.5103078213291616e-14,35
train,11,m1,1.061345327217026e-14,36
train,11,m1,1.8859739142032712e-15,37
train,11,m1,2.3383716702329513e-15,38
train,11,m1,2.3439794518602484e-16,39
train,11,m1,1.1065903120726197e-16,40
test,11,m1,7.560389663675215e-28,41
test,11,m1,1.3537296473421297e-23,42
test,11,m1,2.667311133991686e-21,43
test,11,m1,7.268203902827153e-22,44
test,11,m1,1.2785215355936437e-20,45
test,11,m1,1.4738589637109958e-23,46
test,11,m1,3.855053738107459e-18,47
test,11,m1,8.793645616538999e-21,48
test,11,m1,6.528180177179798e-22,49
test,11,m1,1.1359266033690578e-18,50
test,11,m1,1.4527875461869628e-18,51
test,11,m1,2.3968711131702723e-19,52
test,11,m1,8.169498773008493e-18,53
test,11,m1,4.2362604274657077e-20,54
test,11,m1,1.038412762497019e-18,55
test,11,m1,1.0302734707056198e-17,56
test,11,m1,1.8230276171556512e-19,57
test,11,m1,2.060320169846308e-18,58
test,11,m1,3.517643126652384e-17,59
test,11,m1,2.168611140124147e-17,60
test,11,m1,2.0321248769465414e-21,61
test,11,m1,1.366695601328694e-16,62
test,11,m1,2.4814038639329092e-17,63
test,11,m1,3.731073633151327e-19,64
train,12,m1,1.0015196822678199e-30,1
train,12,m1,4.673174137205823e-22,2
train,12,m1,7.419193772252412e-15,3
train,12,m1,1.892829968284937e-13,4
train,12,m1,2.8756037344546697e-21,5
train,12,m1,8.427762241233142e-19,6
train,12,m1,2.175871448620824e-14,7
train,12,m1,9.658461740623663e-15,8
train,12,m1,2.8772370228545563e-13,9
train,12,m1,2.137914260797151e-18,10
train,12,m1,2.865512189510755e-13,11
train,12,m1,1.4469503001909682e-14,12
train,12,m1,6.884671619184336e-16,13
train,12,m1,6.4693077317953904e-15,14
train,12,m1,4.9438856735686473e-14,15
train,12,m1,1.7345463931512717e-16,16
train,12,m1,1.1601648495249226e-14,17
train,12,m1,1.122945798306095e-14,18
train,12,m1,1.2611726814520507e-14,19
train,12,m1,6.494705760608926e-14,20
train,12,m1,3.8307095532761834e-14,21
train,12,m1,2.538894353814377e-14,22
train,12,m1,9.264193145258615e-14,23
train,12,m1,1.4090226212084677e-14,24
train,12,m1,9.490877119042347e-15,25
train,12,m1,1.4920324429624522e-14,26
train,12,m1,1.0276953340247492e-14,27
train,12,m1,1.1395287382968966e-13,28
train,12,m1,3.563242298334872e-14,29
train,12,m1,6.312989410742209e-14,30
train,12,m1,1.2635592814842344e-14,31
train,12,m1,3.4520058659432903e-14,32
train,12,m1,3.734568942070568e-14,33
train,12,m1,8.464155449390467e-15,34
train,12,m1,1.813999618850942e-15,35
train,12,m1,1.8011752435679804e-14,36
train,12,m1,1.7971196498165268e-14,37
train,12,m1,2.118022825268323e-14,38
train,12,m1,1.8626900372744346e-15,39
train,12,m1,1.1018989269206275e-13,40
test,12,m1,6.643634451388835e-23,41
test,12,m1,5.660000869883406e-24,42
test,12,m1,7.478384013933503e-21,43
test,12,m1,1.2557243894440682e-21,44
test,12,m1,2.3217845685475954e-19,45
test,12,m1,1.0675646299984794e-20,46
test,12,m1,7.995962070759156e-20,47
test,12,m1,1.5772193951551257e-19,48
test,12,m1,3.733801519715162e-19,49
test,12,m1,5.811599860808351e-19,50
test,12,m1,4.1467132793954408e-19,51
test,12,m1,2.261765635770455e-19,52
test,12,m1,9.611403317133598e-21,53
test,12,m1,1.915287697915242e-18,54
test,12,m1,5.233749062466822e-19,55
test,12,m1,6.807495850012874e-19,56
test,12,m1,8.416250472045818e-19,57
test,12,m1,4.1740160557233727e-20,58
test,12,m1,6.67975434801631e-19,59
test,12,m1,7.043725191273064e-19,60
test,12,m1,1.7554011301342545e-18,61
test,12,m1,1.9021489678606027e-18,62
test,12,m1,3.993921711146959e-20,63
test,12,m1,1.6818585698236962e-18,64
train,13,m1,4.361815199036898e-32,1
train,13,m1,8.109500707962568e-22,2
train,13,m1,4.971301588972427e-15,3
train,13,m1,1.1966739526860823e-20,4
train,13,m1,5.842216400218352e-20,5
train,13,m1,6.093557140129805e-16,6
train,13,m1,3.135472660521321e-15,7
train,13,m1,2.4099641125447464e-16,8
train,13,m1,4.1690228575038788e-19,9
train,13,m1,1.1152347837436204e-18,10
train,13,m1,2.8642715572935705e-15,11
train,13,m1,7.351179436165016e-19,12
train,13,m1,2.3879839146129407e-14,13
train,13,m1,1.809004030286273e-16,14
train,13,m1,2.0264473828352295e-14,15
train,13,m1,1.0900603582278336e-15,16
train,13,m1,1.1687165788636968e-15,17
train,13,m1,4.8179118234538846e-17,18
train,13,m1,5.036409266154052e-17,19
train,13,m1,2.4671538819071373e-14,20
train,13,m1,3.096141334125168e-17,21
train,13,m1,3.9482005616535854e-15,22
train,13,m1,1.80805789448419e-15,23
train,13,m1,1.9224206831324397e-17,24
train,13,m1,3.000602780703571e-15,25
train,13,m1,2.3936451440192096e-14,26
train,13,m1,1.6032250850741497e-17,27
train,13,m1,6.289661678682528e-17,28
train,13,m1,3.0417262302927673e-15,29
train,13,m1,4.502158838608477e-15,30
train,13,m1,4.086122936455003e-16,31
train,13,m1,2.1550161422067074e-15,32
train,13,m1,1.508426712717e-18,33
train,13,m1,1.4538329511071778e-14,34
train,13,m1,2.7414217102720694e-15,35
train,13,m1,3.726598213806139e-17,36
train,13,m1,2.271961153808054e-19,37
train,13,m1,5.4486330303539585e-15,38
train,13,m1,2.665154757822174e-16,39
train,13,m1,3.310916689061973e-15,40
test,13,m1,3.385278322657387e-28,41
test,13,m1,8.207146352572931e-24,42
test,13,m1,8.41805391965164e-21,43
test,13,m1,2.3255585154688833e-20,44
test,13,m1,2.829752361852838e-22,45
test,13,m1,2.7398571080695927e-18,46
test,13,m1,6.408002203870298e-21,47
test,13,m1,1.2086688238258604e-22,48
test,13,m1,5.871904429390763e-19,49
test,13,m1,1.8949423118700993e-19,50
test,13,m1,2.4468580899512492e-20,51
test,13,m1,1.9121113657220688e-17,52
test,13,m1,6.661812883248096e-17,53
test,13,m1,1.2083676734323283e-16,54
test,13,m1,1.6636330150439798e-19,55
test,13,m1,1.971650337288533e-18,56
test,13,m1,1.1981112955811608e-16,57
test,13,m1,1.2171040407334806e-17,58
test,13,m1,2.4073470454355267e-18,59
test,13,m1,2.2724589014698514e-16,60
test,13,m1,7.177162348774939e-19,61
test,13,m1,3.2653314504097228e-18,62
test,13,m1,1.4387114012954388e-16,63
test,13,m1,1.1728427435291103e-18,64
train,14,m1,1.2117906071101416e-30,1
train,14,m1,3.310406447363704e-22,2
train,14,m1,6.907274769896024e-20,3
train,14,m1,2.295384377582881e-16,4
train,14,m1,2.4909107284227223e-22,5
train,14,m1,2.290018370922466e-15,6
train,14,m1,2.3237141038938945e-14,7
train,14,m1,3.2526116954132774e-21,8
train,14,m1,2.0505170098775866e-14,9
train,14,m1,3.768287454934322e-18,10
train,14,m1,4.157643437214563e-18,11
train,14,m1,5.825184491671173e-15,12
train,14,m1,6.926031658972335e-18,13
train,14,m1,2.2044876097108632e-14,14
train,14,m1,1.876916252085102e-14,15
train,14,m1,6.477128132887505e-14,16
train,14,m1,1.2511088153300761e-18,17
train,14,m1,2.775955328234922e-14,18
train,14,m1,3.0615114799846174e-14,19
train,14,m1,5.87804273571163e-14,20
train,14,m1,1.4246975588204716e-15,21
train,14,m1,1.2436799094912854e-13,22
train,14,m1,1.5025740790109423e-17,23
train,14,m1,4.528587960628706e-15,24
train,14,m1,3.295351075610191e-18,25
train,14,m1,1.8849967161148256e-17,26
train,14,m1,2.457938671660779e-14,27
train,14,m1,2.9581393249918184e-15,28
train,14,m1,3.289147518801064e-14,29
train,14,m1,6.741516168955663e-15,30
train,14,m1,1.2454019722069809e-17,31
train,14,m1,2.351919623411105e-14,32
train,14,m1,8.677301642332347e-18,33
train,14,m1,1.9590061113550737e-14,34
train,14,m1,7.803118145832218e-18,35
train,14,m1,9.044285773866095e-15,36
train,14,m1,2.9280709259137117e-15,37
train,14,m1,2.232575730461584e-14,38
train,14,m1,6.3633114416004735e-18,39
train,14,m1,9.976911400440443e-15,40
test,14,m1,9.729525783981356e-23,41
test,14,m1,1.1825719166859561e-21,42
test,14,m1,5.583131477021953e-21,43
test,14,m1,7.159094720868735e-21,44
test,14,m1,1.6003690785731879e-19,45
test,14,m1,9.067433675123528e-20,46
test,14,m1,9.646577718653995e-20,47
test,14,m1,2.805399526462359e-20,48
test,14,m1,1.1490665741946158e-18,49
test,14,m1,4.2093347808736146e-18,50
test,14,m1,1.4164528364493527e-19,51
test,14,m1,2.432997709435643e-19,52
test,14,m1,5.949678535522413e-19,53
test,14,m1,2.7579970690429555e-21,54
test,14,m1,1.3415506755550928e-18,55
test,14,m1,2.350630786350369e-18,56
test,14,m1,6.700192429988846e-19,57
test,14,m1,1.443626045274086e-17,58
test,14,m1,1.5219765256866839e-19,59
test,14,m1,4.828065051882667e-19,60
test,14,m1,4.720272085692615e-17,61
test,14,m1,3.8806942691450716e-18,62
test,14,m1,1.1112965768472554e-18,63
test,14,m1,4.106501444879824e-19,64
train,17,m1,1.0386432044600087e-30,1
train,17,m1,2.420589521629659e-22,2
train,17,m1,1.2991069268010488e-19,3
train,17,m1,4.468767262098954e-19,4
train,17,m1,4.253866876331019e-18,5
train,17,m1,3.509372064989405e-18,6
train,17,m1,1.2065769928422735e-16,7
train,17,m1,6.72053278057201e-17,8
train,17,m1,1.1806045803992925e-16,9
train,17,m1,4.5485199428968e-17,10
train,17,m1,2.986294726628331e-17,11
train,17,m1,3.3623667672973997e-17,12
train,17,m1,1.0396257401472668e-17,13
